date,symbol,score
2024-02-14,cvx,0.057789
2024-02-14,dis,0.057667
2024-02-14,gs,0.057667
2024-02-14,hd,0.057214
2024-02-14,hon,0.057667
2024-02-14,ibm,0.057789
2024-02-14,jnj,0.057667
2024-02-14,jpm,0.057667
2024-02-14,ko,0.057667
2024-02-14,mcd,0.057667
2024-02-14,mmm,0.057667
2024-02-14,mrk,0.057789
2024-02-14,msft,0.057667
2024-02-14,nke,0.057667
2024-02-14,nvda,0.055653
2024-02-14,pg,0.057789
2024-02-14,shw,0.057667
2024-02-14,trv,0.055653
2024-02-14,unh,0.057214
2024-02-14,v,0.057667
2024-02-14,vz,0.057667
2024-02-14,wmt,0.057214
2024-02-15,aapl,0.057667
2024-02-15,amgn,0.057667
2024-02-15,amzn,0.057667
2024-02-15,axp,0.057667
2024-02-15,ba,0.057667
2024-02-15,cat,0.057667
2024-02-15,crm,0.057667
2024-02-15,csco,0.057667
2024-02-15,cvx,0.055653
2024-02-15,dis,0.057667
2024-02-15,gs,0.057667
2024-02-15,hd,0.057667
2024-02-15,hon,0.057667
2024-02-15,ibm,0.057667
2024-02-15,jnj,0.055653
2024-02-15,jpm,0.057667
2024-02-15,ko,0.057667
2024-02-15,mcd,0.057667
2024-02-15,mmm,0.057667
2024-02-15,mrk,0.057667
2024-02-15,msft,0.057789
2024-02-15,nke,0.060284
2024-02-15,nvda,0.060284
2024-02-15,pg,0.057667
2024-02-15,shw,0.057667
2024-02-15,trv,0.055653
2024-02-15,unh,0.057667
2024-02-15,v,0.057667
2024-02-15,vz,0.057667
2024-02-15,wmt,0.057214
2024-02-16,aapl,0.057789
2024-02-16,amgn,0.057667
2024-02-16,amzn,0.060284
2024-02-16,axp,0.060284
2024-02-16,ba,0.057789
2024-02-16,cat,0.057667
2024-02-16,crm,0.057667
2024-02-16,csco,0.057667
2024-02-16,cvx,0.055653
2024-02-16,dis,0.057667
2024-02-16,gs,0.057667
2024-02-16,hd,0.057667
2024-02-16,hon,0.060284
2024-02-16,ibm,0.055653
2024-02-16,jnj,0.057667
2024-02-16,jpm,0.057667
2024-02-16,ko,0.057789
2024-02-16,mcd,0.055653
2024-02-16,mmm,0.060284
2024-02-16,mrk,0.057667
2024-02-16,msft,0.057789
2024-02-16,nke,0.060284
2024-02-16,nvda,0.057667
2024-02-16,pg,0.060284
2024-02-16,shw,0.057667
2024-02-16,trv,0.057667
2024-02-16,unh,0.057667
2024-02-16,v,0.057667
2024-02-16,vz,0.057667
2024-02-16,wmt,0.057667
2024-02-20,aapl,0.057789
2024-02-20,amgn,0.057789
2024-02-20,amzn,0.057789
2024-02-20,axp,0.057667
2024-02-20,ba,0.057789
2024-02-20,cat,0.057667
2024-02-20,crm,0.060284
2024-02-20,csco,0.057789
2024-02-20,cvx,0.057667
2024-02-20,dis,0.057214
2024-02-20,gs,0.055653
2024-02-20,hd,0.055653
2024-02-20,hon,0.055653
2024-02-20,ibm,0.057214
2024-02-20,jnj,0.055653
2024-02-20,jpm,0.055653
2024-02-20,ko,0.055653
2024-02-20,mcd,0.057667
2024-02-20,mmm,0.060284
2024-02-20,mrk,0.055653
2024-02-20,msft,0.057789
2024-02-20,nke,0.060284
2024-02-20,nvda,0.057667
2024-02-20,pg,0.057667
2024-02-20,shw,0.057667
2024-02-20,trv,0.057667
2024-02-20,unh,0.057667
2024-02-20,v,0.057214
2024-02-20,vz,0.057667
2024-02-20,wmt,0.055653
2024-02-21,aapl,0.057667
2024-02-21,amgn,0.057789
2024-02-21,amzn,0.057667
2024-02-21,axp,0.057214
2024-02-21,ba,0.057789
2024-02-21,cat,0.057667
2024-02-21,crm,0.057667
2024-02-21,csco,0.057667
2024-02-21,cvx,0.057667
2024-02-21,dis,0.057667
2024-02-21,gs,0.057667
2024-02-21,hd,0.055653
2024-02-21,hon,0.055653
2024-02-21,ibm,0.057667
2024-02-21,jnj,0.057667
2024-02-21,jpm,0.057667
2024-02-21,ko,0.057667
2024-02-21,mcd,0.057667
2024-02-21,mmm,0.057667
2024-02-21,mrk,0.057667
2024-02-21,msft,0.057667
2024-02-21,nke,0.057667
2024-02-21,nvda,0.057667
2024-02-21,pg,0.057667
2024-02-21,shw,0.057667
2024-02-21,trv,0.057667
2024-02-21,unh,0.057667
2024-02-21,v,0.057667
2024-02-21,vz,0.057667
2024-02-21,wmt,0.055653
2024-02-22,aapl,0.055653
2024-02-22,amgn,0.057667
2024-02-22,amzn,0.057667
2024-02-22,axp,0.055653
2024-02-22,ba,0.057789
2024-02-22,cat,0.057667
2024-02-22,crm,0.055653
2024-02-22,csco,0.057667
2024-02-22,cvx,0.060284
2024-02-22,dis,0.057789
2024-02-22,gs,0.057667
2024-02-22,hd,0.055653
2024-02-22,hon,0.055653
2024-02-22,ibm,0.057667
2024-02-22,jnj,0.057667
2024-02-22,jpm,0.057667
2024-02-22,ko,0.057667
2024-02-22,mcd,0.055653
2024-02-22,mmm,0.057667
2024-02-22,mrk,0.055653
2024-02-22,msft,0.057667
2024-02-22,nke,0.057667
2024-02-22,nvda,0.057667
2024-02-22,pg,0.055653
2024-02-22,shw,0.057667
2024-02-22,trv,0.055653
2024-02-22,unh,0.057667
2024-02-22,v,0.057667
2024-02-22,vz,0.060284
2024-02-22,wmt,0.057667
2024-02-23,aapl,0.060284
2024-02-23,amgn,0.057667
2024-02-23,amzn,0.055653
2024-02-23,axp,0.057667
2024-02-23,ba,0.057667
2024-02-23,cat,0.057667
2024-02-23,crm,0.057667
2024-02-23,csco,0.055653
2024-02-23,cvx,0.057214
2024-02-23,dis,0.057667
2024-02-23,gs,0.057667
2024-02-23,hd,0.057667
2024-02-23,hon,0.057667
2024-02-23,ibm,0.057667
2024-02-23,jnj,0.055653
2024-02-23,jpm,0.055653
2024-02-23,ko,0.057667
2024-02-23,mcd,0.055653
2024-02-23,mmm,0.055653
2024-02-23,mrk,0.057667
2024-02-23,msft,0.057667
2024-02-23,nke,0.057667
2024-02-23,nvda,0.055653
2024-02-23,pg,0.057667
2024-02-23,shw,0.057667
2024-02-23,trv,0.057667
2024-02-23,unh,0.055653
2024-02-23,v,0.057667
2024-02-23,vz,0.060284
2024-02-23,wmt,0.057667
2024-02-26,aapl,0.057667
2024-02-26,amgn,0.057667
2024-02-26,amzn,0.055653
2024-02-26,axp,0.055653
2024-02-26,ba,0.057667
2024-02-26,cat,0.057667
2024-02-26,crm,0.055653
2024-02-26,csco,0.057667
2024-02-26,cvx,0.057214
2024-02-26,dis,0.060284
2024-02-26,gs,0.057667
2024-02-26,hd,0.055653
2024-02-26,hon,0.057214
2024-02-26,ibm,0.060284
2024-02-26,jnj,0.057667
2024-02-26,jpm,0.057667
2024-02-26,ko,0.057667
2024-02-26,mcd,0.057667
2024-02-26,mmm,0.060284
2024-02-26,mrk,0.057667
2024-02-26,msft,0.060284
2024-02-26,nke,0.060284
2024-02-26,nvda,0.055653
2024-02-26,pg,0.060284
2024-02-26,shw,0.057667
2024-02-26,trv,0.057667
2024-02-26,unh,0.057667
2024-02-26,v,0.057667
2024-02-26,vz,0.057214
2024-02-26,wmt,0.055653
2024-02-27,aapl,0.060284
2024-02-27,amgn,0.057667
2024-02-27,amzn,0.060284
2024-02-27,axp,0.057667
2024-02-27,ba,0.057667
2024-02-27,cat,0.057667
2024-02-27,crm,0.057667
2024-02-27,csco,0.057667
2024-02-27,cvx,0.057667
2024-02-27,dis,0.057667
2024-02-27,gs,0.060284
2024-02-27,hd,0.057667
2024-02-27,hon,0.057214
2024-02-27,ibm,0.057667
2024-02-27,jnj,0.057667
2024-02-27,jpm,0.057667
2024-02-27,ko,0.057214
2024-02-27,mcd,0.057214
2024-02-27,mmm,0.057667
2024-02-27,mrk,0.057667
2024-02-27,msft,0.057667
2024-02-27,nke,0.057667
2024-02-27,nvda,0.057667
2024-02-27,pg,0.057214
2024-02-27,shw,0.057667
2024-02-27,trv,0.057667
2024-02-27,unh,0.057214
2024-02-27,v,0.057667
2024-02-27,vz,0.057667
2024-02-27,wmt,0.057667
2024-02-28,aapl,0.057789
2024-02-28,amgn,0.057789
2024-02-28,amzn,0.057214
2024-02-28,axp,0.055653
2024-02-28,ba,0.057667
2024-02-28,cat,0.055653
2024-02-28,crm,0.055653
2024-02-28,csco,0.057789
2024-02-28,cvx,0.057667
2024-02-28,dis,0.055653
2024-02-28,gs,0.057667
2024-02-28,hd,0.055653
2024-02-28,hon,0.057789
2024-02-28,ibm,0.057667
2024-02-28,jnj,0.057667
2024-02-28,jpm,0.057667
2024-02-28,ko,0.057789
2024-02-28,mcd,0.057789
2024-02-28,mmm,0.057789
2024-02-28,mrk,0.057789
2024-02-28,msft,0.057789
2024-02-28,nke,0.057789
2024-02-28,nvda,0.060284
2024-02-28,pg,0.057789
2024-02-28,shw,0.055653
2024-02-28,trv,0.057789
2024-02-28,unh,0.057667
2024-02-28,v,0.057667
2024-02-28,vz,0.057667
2024-02-28,wmt,0.057667
2024-02-29,aapl,0.057789
2024-02-29,amgn,0.057789
2024-02-29,amzn,0.055653
2024-02-29,axp,0.057667
2024-02-29,ba,0.057667
2024-02-29,cat,0.055653
2024-02-29,crm,0.055653
2024-02-29,csco,0.057789
2024-02-29,cvx,0.057667
2024-02-29,dis,0.055653
2024-02-29,gs,0.057214
2024-02-29,hd,0.057667
2024-02-29,hon,0.060284
2024-02-29,ibm,0.057667
2024-02-29,jnj,0.057789
2024-02-29,jpm,0.057667
2024-02-29,ko,0.057789
2024-02-29,mcd,0.057789
2024-02-29,mmm,0.057789
2024-02-29,mrk,0.057789
2024-02-29,msft,0.057667
2024-02-29,nke,0.057789
2024-02-29,nvda,0.057667
2024-02-29,pg,0.057789
2024-02-29,shw,0.057667
2024-02-29,trv,0.057667
2024-02-29,unh,0.057667
2024-02-29,v,0.057214
2024-02-29,vz,0.060284
2024-02-29,wmt,0.057667
2024-03-01,aapl,0.057667
2024-03-01,amgn,0.057667
2024-03-01,amzn,0.055653
2024-03-01,axp,0.057667
2024-03-01,ba,0.057214
2024-03-01,cat,0.055653
2024-03-01,crm,0.055653
2024-03-01,csco,0.057667
2024-03-01,cvx,0.060284
2024-03-01,dis,0.057667
2024-03-01,gs,0.057214
2024-03-01,hd,0.057667
2024-03-01,hon,0.057667
2024-03-01,ibm,0.057667
2024-03-01,jnj,0.057667
2024-03-01,jpm,0.057667
2024-03-01,ko,0.057789
2024-03-01,mcd,0.057789
2024-03-01,mmm,0.057214
2024-03-01,mrk,0.057789
2024-03-01,msft,0.057667
2024-03-01,nke,0.057789
2024-03-01,nvda,0.057667
2024-03-01,pg,0.057789
2024-03-01,shw,0.057667
2024-03-01,trv,0.057789
2024-03-01,unh,0.057667
2024-03-01,v,0.057214
2024-03-01,vz,0.057667
2024-03-01,wmt,0.057789
2024-03-04,aapl,0.057789
2024-03-04,amgn,0.057667
2024-03-04,amzn,0.057667
2024-03-04,axp,0.057214
2024-03-04,ba,0.060284
2024-03-04,cat,0.055653
2024-03-04,crm,0.057667
2024-03-04,csco,0.055653
2024-03-04,cvx,0.057667
2024-03-04,dis,0.055653
2024-03-04,gs,0.057667
2024-03-04,hd,0.057667
2024-03-04,hon,0.057667
2024-03-04,ibm,0.055653
2024-03-04,jnj,0.057214
2024-03-04,jpm,0.057667
2024-03-04,ko,0.057789
2024-03-04,mcd,0.057789
2024-03-04,mmm,0.057789
2024-03-04,mrk,0.057789
2024-03-04,msft,0.055653
2024-03-04,nke,0.057667
2024-03-04,nvda,0.055653
2024-03-04,pg,0.057789
2024-03-04,shw,0.057667
2024-03-04,trv,0.057789
2024-03-04,unh,0.057789
2024-03-04,v,0.057789
2024-03-04,vz,0.057667
2024-03-04,wmt,0.057667
2024-03-05,aapl,0.057789
2024-03-05,amgn,0.057667
2024-03-05,amzn,0.057214
2024-03-05,axp,0.057214
2024-03-05,ba,0.057667
2024-03-05,cat,0.060284
2024-03-05,crm,0.057667
2024-03-05,csco,0.057667
2024-03-05,cvx,0.057667
2024-03-05,dis,0.055653
2024-03-05,gs,0.057667
2024-03-05,hd,0.057214
2024-03-05,hon,0.057789
2024-03-05,ibm,0.055653
2024-03-05,jnj,0.057214
2024-03-05,jpm,0.057667
2024-03-05,ko,0.057789
2024-03-05,mcd,0.057667
2024-03-05,mmm,0.055653
2024-03-05,mrk,0.057789
2024-03-05,msft,0.057214
2024-03-05,nke,0.057789
2024-03-05,nvda,0.057667
2024-03-05,pg,0.057789
2024-03-05,shw,0.060284
2024-03-05,trv,0.057789
2024-03-05,unh,0.057667
2024-03-05,v,0.057789
2024-03-05,vz,0.057667
2024-03-05,wmt,0.055653
2024-03-06,aapl,0.057789
2024-03-06,amgn,0.057667
2024-03-06,amzn,0.057214
2024-03-06,axp,0.057789
2024-03-06,ba,0.060284
2024-03-06,cat,0.057667
2024-03-06,crm,0.060284
2024-03-06,csco,0.057667
2024-03-06,cvx,0.057789
2024-03-06,dis,0.057214
2024-03-06,gs,0.060284
2024-03-06,hd,0.057789
2024-03-06,hon,0.055653
2024-03-06,ibm,0.055653
2024-03-06,jnj,0.057789
2024-03-06,jpm,0.055653
2024-03-06,ko,0.057789
2024-03-06,mcd,0.060284
2024-03-06,mmm,0.060284
2024-03-06,mrk,0.057789
2024-03-06,msft,0.057667
2024-03-06,nke,0.057789
2024-03-06,nvda,0.055653
2024-03-06,pg,0.057667
2024-03-06,shw,0.057667
2024-03-06,trv,0.057789
2024-03-06,unh,0.057667
2024-03-06,v,0.057789
2024-03-06,vz,0.057667
2024-03-06,wmt,0.057667
2024-03-07,aapl,0.057789
2024-03-07,amgn,0.057789
2024-03-07,amzn,0.060284
2024-03-07,axp,0.055653
2024-03-07,ba,0.057667
2024-03-07,cat,0.055653
2024-03-07,crm,0.057667
2024-03-07,csco,0.060284
2024-03-07,cvx,0.057789
2024-03-07,dis,0.057214
2024-03-07,gs,0.057214
2024-03-07,hd,0.057789
2024-03-07,hon,0.057667
2024-03-07,ibm,0.055653
2024-03-07,jnj,0.057789
2024-03-07,jpm,0.057667
2024-03-07,ko,0.057667
2024-03-07,mcd,0.057667
2024-03-07,mmm,0.057667
2024-03-07,mrk,0.057667
2024-03-07,msft,0.057667
2024-03-07,nke,0.057789
2024-03-07,nvda,0.057667
2024-03-07,pg,0.057667
2024-03-07,shw,0.055653
2024-03-07,trv,0.057667
2024-03-07,unh,0.060284
2024-03-07,v,0.057789
2024-03-07,vz,0.057667
2024-03-07,wmt,0.057667
2024-03-08,aapl,0.057667
2024-03-08,amgn,0.057667
2024-03-08,amzn,0.057789
2024-03-08,axp,0.057667
2024-03-08,ba,0.057667
2024-03-08,cat,0.060284
2024-03-08,crm,0.060284
2024-03-08,csco,0.055653
2024-03-08,cvx,0.057667
2024-03-08,dis,0.057789
2024-03-08,gs,0.057789
2024-03-08,hd,0.057789
2024-03-08,hon,0.060284
2024-03-08,ibm,0.057667
2024-03-08,jnj,0.057789
2024-03-08,jpm,0.060284
2024-03-08,ko,0.057789
2024-03-08,mcd,0.057667
2024-03-08,mmm,0.055653
2024-03-08,mrk,0.057789
2024-03-08,msft,0.060284
2024-03-08,nke,0.057667
2024-03-08,nvda,0.057667
2024-03-08,pg,0.057667
2024-03-08,shw,0.057667
2024-03-08,trv,0.057667
2024-03-08,unh,0.057667
2024-03-08,v,0.060284
2024-03-08,vz,0.057789
2024-03-08,wmt,0.057667
2024-03-11,aapl,0.055653
2024-03-11,amgn,0.060284
2024-03-11,amzn,0.057667
2024-03-11,axp,0.060284
2024-03-11,ba,0.057667
2024-03-11,cat,0.057214
2024-03-11,crm,0.057667
2024-03-11,csco,0.057667
2024-03-11,cvx,0.057667
2024-03-11,dis,0.055653
2024-03-11,gs,0.057667
2024-03-11,hd,0.057667
2024-03-11,hon,0.060284
2024-03-11,ibm,0.057214
2024-03-11,jnj,0.057667
2024-03-11,jpm,0.057214
2024-03-11,ko,0.057667
2024-03-11,mcd,0.057667
2024-03-11,mmm,0.057667
2024-03-11,mrk,0.057789
2024-03-11,msft,0.057667
2024-03-11,nke,0.055653
2024-03-11,nvda,0.057667
2024-03-11,pg,0.057667
2024-03-11,shw,0.057667
2024-03-11,trv,0.057667
2024-03-11,unh,0.057667
2024-03-11,v,0.057667
2024-03-11,vz,0.055653
2024-03-11,wmt,0.057667
2024-03-12,aapl,0.055653
2024-03-12,amgn,0.057667
2024-03-12,amzn,0.057667
2024-03-12,axp,0.057667
2024-03-12,ba,0.057667
2024-03-12,cat,0.057667
2024-03-12,crm,0.055653
2024-03-12,csco,0.057667
2024-03-12,cvx,0.055653
2024-03-12,dis,0.055653
2024-03-12,gs,0.057667
2024-03-12,hd,0.057667
2024-03-12,hon,0.057214
2024-03-12,ibm,0.055653
2024-03-12,jnj,0.055653
2024-03-12,jpm,0.057667
2024-03-12,ko,0.057667
2024-03-12,mcd,0.060284
2024-03-12,mmm,0.055653
2024-03-12,mrk,0.057789
2024-03-12,msft,0.057667
2024-03-12,nke,0.055653
2024-03-12,nvda,0.057667
2024-03-12,pg,0.057667
2024-03-12,shw,0.057667
2024-03-12,trv,0.057667
2024-03-12,unh,0.057667
2024-03-12,v,0.057667
2024-03-12,vz,0.057667
2024-03-12,wmt,0.055653
2024-03-13,aapl,0.057667
2024-03-13,amgn,0.057667
2024-03-13,amzn,0.055653
2024-03-13,axp,0.057667
2024-03-13,ba,0.057667
2024-03-13,cat,0.055653
2024-03-13,crm,0.060284
2024-03-13,csco,0.057667
2024-03-13,cvx,0.055653
2024-03-13,dis,0.057667
2024-03-13,gs,0.057667
2024-03-13,hd,0.055653
2024-03-13,hon,0.057789
2024-03-13,ibm,0.057667
2024-03-13,jnj,0.057667
2024-03-13,jpm,0.057667
2024-03-13,ko,0.057667
2024-03-13,mcd,0.057667
2024-03-13,mmm,0.057667
2024-03-13,mrk,0.057667
2024-03-13,msft,0.057667
2024-03-13,nke,0.055653
2024-03-13,nvda,0.057667
2024-03-13,pg,0.057667
2024-03-13,shw,0.057789
2024-03-13,trv,0.057667
2024-03-13,unh,0.055653
2024-03-13,v,0.057667
2024-03-13,vz,0.057667
2024-03-13,wmt,0.057667
2024-03-14,aapl,0.060284
2024-03-14,amgn,0.057667
2024-03-14,amzn,0.055653
2024-03-14,axp,0.057789
2024-03-14,ba,0.057667
2024-03-14,cat,0.055653
2024-03-14,crm,0.057667
2024-03-14,csco,0.057667
2024-03-14,cvx,0.057667
2024-03-14,dis,0.057667
2024-03-14,gs,0.060284
2024-03-14,hd,0.060284
2024-03-14,hon,0.057789
2024-03-14,ibm,0.057667
2024-03-14,jnj,0.057214
2024-03-14,jpm,0.057214
2024-03-14,ko,0.057667
2024-03-14,mcd,0.057667
2024-03-14,mmm,0.055653
2024-03-14,mrk,0.057789
2024-03-14,msft,0.055653
2024-03-14,nke,0.060284
2024-03-14,nvda,0.060284
2024-03-14,pg,0.060284
2024-03-14,shw,0.057789
2024-03-14,trv,0.057667
2024-03-14,unh,0.057667
2024-03-14,v,0.057667
2024-03-14,vz,0.057667
2024-03-14,wmt,0.057667
2024-03-15,aapl,0.057667
2024-03-15,amgn,0.057667
2024-03-15,amzn,0.060284
2024-03-15,axp,0.057214
2024-03-15,ba,0.057667
2024-03-15,cat,0.057667
2024-03-15,crm,0.057667
2024-03-15,csco,0.057789
2024-03-15,cvx,0.055653
2024-03-15,dis,0.060284
2024-03-15,gs,0.057667
2024-03-15,hd,0.057667
2024-03-15,hon,0.057667
2024-03-15,ibm,0.057789
2024-03-15,jnj,0.057789
2024-03-15,jpm,0.057667
2024-03-15,ko,0.060284
2024-03-15,mcd,0.057789
2024-03-15,mmm,0.055653
2024-03-15,mrk,0.057667
2024-03-15,msft,0.060284
2024-03-15,nke,0.057214
2024-03-15,nvda,0.057667
2024-03-15,pg,0.057214
2024-03-15,shw,0.057789
2024-03-15,trv,0.060284
2024-03-15,unh,0.057667
2024-03-15,v,0.060284
2024-03-15,vz,0.057667
2024-03-15,wmt,0.057667
2024-03-18,aapl,0.055653
2024-03-18,amgn,0.057789
2024-03-18,amzn,0.060284
2024-03-18,axp,0.057667
2024-03-18,ba,0.057667
2024-03-18,cat,0.057667
2024-03-18,crm,0.057667
2024-03-18,csco,0.057789
2024-03-18,cvx,0.055653
2024-03-18,dis,0.055653
2024-03-18,gs,0.057667
2024-03-18,hd,0.057789
2024-03-18,hon,0.057789
2024-03-18,ibm,0.057789
2024-03-18,jnj,0.057789
2024-03-18,jpm,0.057667
2024-03-18,ko,0.057214
2024-03-18,mcd,0.057789
2024-03-18,mmm,0.057667
2024-03-18,mrk,0.057667
2024-03-18,msft,0.057667
2024-03-18,nke,0.057214
2024-03-18,nvda,0.057667
2024-03-18,pg,0.057789
2024-03-18,shw,0.057667
2024-03-18,trv,0.057667
2024-03-18,unh,0.057789
2024-03-18,v,0.057667
2024-03-18,vz,0.057667
2024-03-18,wmt,0.057214
2024-03-19,aapl,0.055653
2024-03-19,amgn,0.060284
2024-03-19,amzn,0.057667
2024-03-19,axp,0.057667
2024-03-19,ba,0.057667
2024-03-19,cat,0.057667
2024-03-19,crm,0.057667
2024-03-19,csco,0.057789
2024-03-19,cvx,0.057667
2024-03-19,dis,0.055653
2024-03-19,gs,0.060284
2024-03-19,hd,0.057667
2024-03-19,hon,0.057667
2024-03-19,ibm,0.057667
2024-03-19,jnj,0.057789
2024-03-19,jpm,0.057667
2024-03-19,ko,0.057789
2024-03-19,mcd,0.057667
2024-03-19,mmm,0.057667
2024-03-19,mrk,0.057667
2024-03-19,msft,0.057667
2024-03-19,nke,0.057667
2024-03-19,nvda,0.060284
2024-03-19,pg,0.057789
2024-03-19,shw,0.057667
2024-03-19,trv,0.055653
2024-03-19,unh,0.057667
2024-03-19,v,0.057667
2024-03-19,vz,0.057667
2024-03-19,wmt,0.057789
2024-03-20,aapl,0.057667
2024-03-20,amgn,0.057667
2024-03-20,amzn,0.057667
2024-03-20,axp,0.057667
2024-03-20,ba,0.057667
2024-03-20,cat,0.055653
2024-03-20,crm,0.055653
2024-03-20,csco,0.057667
2024-03-20,cvx,0.057789
2024-03-20,dis,0.057667
2024-03-20,gs,0.057667
2024-03-20,hd,0.057667
2024-03-20,hon,0.055653
2024-03-20,ibm,0.057667
2024-03-20,jnj,0.057789
2024-03-20,jpm,0.057667
2024-03-20,ko,0.057667
2024-03-20,mcd,0.057667
2024-03-20,mmm,0.055653
2024-03-20,mrk,0.057667
2024-03-20,msft,0.057667
2024-03-20,nke,0.057667
2024-03-20,nvda,0.057667
2024-03-20,pg,0.057214
2024-03-20,shw,0.055653
2024-03-20,trv,0.055653
2024-03-20,unh,0.057667
2024-03-20,v,0.057667
2024-03-20,vz,0.057667
2024-03-20,wmt,0.057667
2024-03-21,aapl,0.057214
2024-03-21,amgn,0.057667
2024-03-21,amzn,0.055653
2024-03-21,axp,0.057667
2024-03-21,ba,0.057667
2024-03-21,cat,0.057667
2024-03-21,crm,0.055653
2024-03-21,csco,0.055653
2024-03-21,cvx,0.057789
2024-03-21,dis,0.057667
2024-03-21,gs,0.057667
2024-03-21,hd,0.055653
2024-03-21,hon,0.057667
2024-03-21,ibm,0.057667
2024-03-21,jnj,0.057789
2024-03-21,jpm,0.057667
2024-03-21,ko,0.057667
2024-03-21,mcd,0.057667
2024-03-21,mmm,0.057667
2024-03-21,mrk,0.057667
2024-03-21,msft,0.057667
2024-03-21,nke,0.055653
2024-03-21,nvda,0.057667
2024-03-21,pg,0.057789
2024-03-21,shw,0.057667
2024-03-21,trv,0.055653
2024-03-21,unh,0.057214
2024-03-21,v,0.057667
2024-03-21,vz,0.057667
2024-03-21,wmt,0.057667
2024-03-22,aapl,0.057667
2024-03-22,amgn,0.057667
2024-03-22,amzn,0.055653
2024-03-22,axp,0.057667
2024-03-22,ba,0.057667
2024-03-22,cat,0.057667
2024-03-22,crm,0.055653
2024-03-22,csco,0.057667
2024-03-22,cvx,0.057789
2024-03-22,dis,0.057667
2024-03-22,gs,0.055653
2024-03-22,hd,0.055653
2024-03-22,hon,0.057667
2024-03-22,ibm,0.057667
2024-03-22,jnj,0.057789
2024-03-22,jpm,0.057667
2024-03-22,ko,0.057214
2024-03-22,mcd,0.060284
2024-03-22,mmm,0.060284
2024-03-22,mrk,0.057667
2024-03-22,msft,0.057667
2024-03-22,nke,0.057667
2024-03-22,nvda,0.055653
2024-03-22,pg,0.057789
2024-03-22,shw,0.057667
2024-03-22,trv,0.057667
2024-03-22,unh,0.057214
2024-03-22,v,0.057214
2024-03-22,vz,0.057667
2024-03-22,wmt,0.057214
2024-03-25,aapl,0.057789
2024-03-25,amgn,0.057667
2024-03-25,amzn,0.057667
2024-03-25,axp,0.057667
2024-03-25,ba,0.057667
2024-03-25,cat,0.057667
2024-03-25,crm,0.060284
2024-03-25,csco,0.057667
2024-03-25,cvx,0.055653
2024-03-25,dis,0.057667
2024-03-25,gs,0.055653
2024-03-25,hd,0.060284
2024-03-25,hon,0.057214
2024-03-25,ibm,0.057789
2024-03-25,jnj,0.057667
2024-03-25,jpm,0.057667
2024-03-25,ko,0.057214
2024-03-25,mcd,0.057667
2024-03-25,mmm,0.057214
2024-03-25,mrk,0.055653
2024-03-25,msft,0.060284
2024-03-25,nke,0.057667
2024-03-25,nvda,0.055653
2024-03-25,pg,0.057667
2024-03-25,shw,0.057667
2024-03-25,trv,0.057667
2024-03-25,unh,0.057214
2024-03-25,v,0.057214
2024-03-25,vz,0.057667
2024-03-25,wmt,0.057214
2024-03-26,aapl,0.057789
2024-03-26,amgn,0.055653
2024-03-26,amzn,0.060284
2024-03-26,axp,0.057667
2024-03-26,ba,0.057667
2024-03-26,cat,0.060284
2024-03-26,crm,0.060284
2024-03-26,csco,0.057667
2024-03-26,cvx,0.057214
2024-03-26,dis,0.055653
2024-03-26,gs,0.060284
2024-03-26,hd,0.057789
2024-03-26,hon,0.057667
2024-03-26,ibm,0.057789
2024-03-26,jnj,0.057789
2024-03-26,jpm,0.057214
2024-03-26,ko,0.057789
2024-03-26,mcd,0.057789
2024-03-26,mmm,0.057789
2024-03-26,mrk,0.057667
2024-03-26,msft,0.057789
2024-03-26,nke,0.057789
2024-03-26,nvda,0.057667
2024-03-26,pg,0.057789
2024-03-26,shw,0.057667
2024-03-26,trv,0.057214
2024-03-26,unh,0.057667
2024-03-26,v,0.057789
2024-03-26,vz,0.057667
2024-03-26,wmt,0.057789
2024-03-27,aapl,0.057667
2024-03-27,amgn,0.057667
2024-03-27,amzn,0.057667
2024-03-27,axp,0.057667
2024-03-27,ba,0.057667
2024-03-27,cat,0.057667
2024-03-27,crm,0.057789
2024-03-27,csco,0.057789
2024-03-27,cvx,0.057667
2024-03-27,dis,0.055653
2024-03-27,gs,0.057667
2024-03-27,hd,0.057667
2024-03-27,hon,0.057667
2024-03-27,ibm,0.057789
2024-03-27,jnj,0.057667
2024-03-27,jpm,0.057667
2024-03-27,ko,0.057667
2024-03-27,mcd,0.057667
2024-03-27,mmm,0.057667
2024-03-27,mrk,0.057667
2024-03-27,msft,0.057789
2024-03-27,nke,0.057667
2024-03-27,nvda,0.057667
2024-03-27,pg,0.057667
2024-03-27,shw,0.057667
2024-03-27,trv,0.057667
2024-03-27,unh,0.060284
2024-03-27,v,0.057789
2024-03-27,vz,0.055653
2024-03-27,wmt,0.057789
2024-03-28,aapl,0.057667
2024-03-28,amgn,0.055653
2024-03-28,amzn,0.060284
2024-03-28,axp,0.057667
2024-03-28,ba,0.057667
2024-03-28,cat,0.057667
2024-03-28,crm,0.057789
2024-03-28,csco,0.060284
2024-03-28,cvx,0.055653
2024-03-28,dis,0.055653
2024-03-28,gs,0.057667
2024-03-28,hd,0.057789
2024-03-28,hon,0.057667
2024-03-28,ibm,0.060284
2024-03-28,jnj,0.057667
2024-03-28,jpm,0.057667
2024-03-28,ko,0.057667
2024-03-28,mcd,0.057667
